COMMUNITY,Location 1,SR TYPE,CSR #,STATUS,DESCRIPTION,DATE RECEIVED,TIME,LOCATION,CENSUS TRACT,PRIORITY,METHOD,PARCEL_NO,DATE_A,USER_ID,PLANNED COMP,REVISED PLANNED COMP,ACTUAL COMP,DATE OF STATUS,ASSIGNEE,X_COORD,Y_COORD,STREET_DIRECTION
MOUNT AUBURN,"2440 MAPLEWOOD AV
Cincinnati, OH
(39.12611358183193, -84.50469302671189)",Litter private property,SR12040845,CLOS-NO ,Couches in yard.,08/30/2012 12:00:00 AM,12:52 PM,2440 MAPLEWOOD AV - GJ1572033733,22,STANDARD,PHONE,8900030199,08/30/2012 12:00:00 AM,TGROME,10/14/2012 12:00:00 AM,,09/18/2012 12:00:00 AM,09/18/2012 12:00:00 AM,,1399901,416446,
EVANSTON,"1553 RUTH AV
Cincinnati, OH
(39.139072812274094, -84.47667914549919)",Litter private property,SR12040796,CIVIL   ,Mattress recliner on porch and debris on side found while Forever Green cut tall grass.,08/30/2012 12:00:00 AM,10:23 AM,1553 RUTH AV - GJ1808335216,38,STANDARD,PHONE,5400060062,08/30/2012 12:00:00 AM,TGROME,10/14/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1407882,420921,
BOND HILL,"1702 BERKLEY AV
Cincinnati, OH
(39.17211390363059, -84.46739814215681)",Litter private property,SR12040773,ABAT-OWN,Household stuff set out side of bldg. and curb.,08/30/2012 12:00:00 AM,9:54 AM,1702 BERKLEY AV - GJ1878138954,63,STANDARD,PHONE,13100070142,08/30/2012 12:00:00 AM,TGROME,10/14/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1410780,433053,
MOUNT AUBURN,"313 MCGREGOR AV
Cincinnati, OH
(39.122845828567016, -84.50337518587354)",Litter private property,SR12040713,NEW     ,I own unit 1 of a 3 unit condominium.  Yejide Mack owner of unit 2 has forbidden the other owners to take her trash can (labled #2) to the curb for pick up.  This is a nuisance to the other owners because she often does not take her can to the curb.,08/30/2012 12:00:00 AM,7:22 AM,313 MCGREGOR AV CINC - GJ1584533346,22,STANDARD,INTERNET,8900020108,08/30/2012 12:00:00 AM,CSRWEB,10/14/2012 12:00:00 AM,,,08/30/2012 12:00:00 AM,,1400251,415165,
WESTWOOD,"3208 MIDWAY AV
Cincinnati, OH
(39.13571834110485, -84.60949102278619)",Litter private property,SR12040708,CLOS-NO ,On Midway Avenue between Oskamp Park and the street there is SO Much litter and broken glass bottles etc.  It is awful that kids are playing sports on the field but have to walk passed all the trash  it is AWFUL!,08/30/2012 12:00:00 AM,12:14 AM,MIDWAY AV & MOUNTVILLE DR,109,STANDARD,INTERNET,20800640157,08/30/2012 12:00:00 AM,CSRWEB,10/14/2012 12:00:00 AM,,08/31/2012 12:00:00 AM,08/31/2012 12:00:00 AM,,1370362,420715,
MOUNT AIRY,"5400 KIRBY AV
Cincinnati, OH
(39.19044208658772, -84.56403928742537)",Litter private property,SR12040688,DUPLICAT,Request entered through the Web. Refer to Intake Questions for further description.,08/29/2012 12:00:00 AM,4:30 PM,5400 KIRBY AV CINC - GJ1038040769,84,STANDARD,INTERNET,22800040074,08/29/2012 12:00:00 AM,CAGISMOB,10/13/2012 12:00:00 AM,,08/30/2012 12:00:00 AM,08/30/2012 12:00:00 AM,,1383555,440368,
NORTHSIDE,"4108 DANE AV
Cincinnati, OH
(39.15988312403209, -84.53233818589257)",Litter private property,SR12040636,ABAT-OWN,mattress on curb,08/29/2012 12:00:00 AM,2:12 PM,4108 DANE AV - GJ1324737427,74,STANDARD,PHONE,22100150017,08/29/2012 12:00:00 AM,DRANKIN,10/13/2012 12:00:00 AM,,09/07/2012 12:00:00 AM,09/07/2012 12:00:00 AM,,1392397,428951,
OVER-THE-RHINE,"223 ORCHARD ST
Cincinnati, OH
(39.11201221241248, -84.51133901650843)",Litter private property,SR12040615,CLOS-NO ,resident has placed a metal trash can in the rear of the property in the alley this can has not been emptied or moved in a year. tenants are not taking can to front to empty. Home owner lives out of town.,08/29/2012 12:00:00 AM,1:03 PM,223 ORCHARD ST - GJ1517532136,10,STANDARD,PHONE,7500040114,08/29/2012 12:00:00 AM,DCOTTRELL,10/13/2012 12:00:00 AM,,10/19/2012 12:00:00 AM,10/19/2012 12:00:00 AM,,1397851,411303,
EAST PRICE HILL,"809 WOODLAWN AV
Cincinnati, OH
(39.106184605662634, -84.5676545619832)",Litter private property,SR12040601,ABAT-OWN,MATTRESS ON PORCH.,08/29/2012 12:00:00 AM,12:09 PM,809 WOODLAWN AV - GJ1030231378,95,STANDARD,PHONE,17600190205,08/29/2012 12:00:00 AM,TGROME,10/13/2012 12:00:00 AM,,09/17/2012 12:00:00 AM,09/17/2012 12:00:00 AM,,1381766,409616,
MADISONVILLE,"5526 DUNNING PL
Cincinnati, OH
(39.15599805286553, -84.39889678318502)",Litter private property,SR12040597,NEW     ,COUCH ON PROPERTY.,08/29/2012 12:00:00 AM,11:56 AM,5526 DUNNING PL - GJ2472637326,55,STANDARD,PHONE,3600010159,08/29/2012 12:00:00 AM,TGROME,10/13/2012 12:00:00 AM,,,08/29/2012 12:00:00 AM,,1429991,426750,
PENDLETON,"1336 BROADWAY
Cincinnati, OH
(39.11152587753354, -84.50878938193321)",Litter private property,SR12040593,ABAT-OWN,PILE OF YARD WASTE AT BACK OF APT. BLDG.  CAN VIEW FROM SPRING ST.,08/29/2012 12:00:00 AM,11:37 AM,1336 BROADWAY  - GJ1541932130,11,STANDARD,PHONE,7500020013,08/29/2012 12:00:00 AM,TGROME,10/13/2012 12:00:00 AM,,10/05/2012 12:00:00 AM,10/05/2012 12:00:00 AM,,1398652,411246,
WESTWOOD,"2670 MUSTANG DR
Cincinnati, OH
(39.151339564753755, -84.58261028733045)",Litter private property,SR12040581,DUPLICAT,rental property ruining neighborhood litter and blight dogs running loose,08/29/2012 12:00:00 AM,10:21 AM,2670 MUSTANG DR CINC - GJ0887136329,100.02,STANDARD,INTERNET,20900040152,08/29/2012 12:00:00 AM,CSRWEB,10/13/2012 12:00:00 AM,,08/30/2012 12:00:00 AM,08/30/2012 12:00:00 AM,,1377886,426068,
KENNEDY HEIGHTS,"3966 STANDISH AV
Cincinnati, OH
(39.184254751026174, -84.40220628825284)",Litter private property,SR12040572,ABAT-OWN,TREE DEBRIS LEFT AT CURB THAT COLLECTION WILL NOT PICK UP.,08/29/2012 12:00:00 AM,10:05 AM,3966 STANDISH AV - GJ2437640465,58,STANDARD,PHONE,13000010037,08/29/2012 12:00:00 AM,TGROME,10/13/2012 12:00:00 AM,,09/10/2012 12:00:00 AM,09/10/2012 12:00:00 AM,,1429357,437090,
PLEASANT RIDGE,"3303 ORION AV
Cincinnati, OH
(39.181709669683244, -84.42405981356484)",Litter private property,SR12040551,ABAT-OWN,Pile of cardboard boxes at the curb. Collection is Tuesday. Corner two family duplex. The addres is 3303 Orion Ave. but the location of the litter is on the Woodmont side. This litter cannot be allowed to remain here all week. Landlord Kevin Moeller 513-2,08/29/2012 12:00:00 AM,9:02 AM,3303 ORION AV CINC - GJ2250140080,57.01,STANDARD,INTERNET,12500030075,08/29/2012 12:00:00 AM,CSRWEB,10/13/2012 12:00:00 AM,,09/10/2012 12:00:00 AM,09/10/2012 12:00:00 AM,,1423151,436134,
WESTWOOD,"2670 MUSTANG DR
Cincinnati, OH
(39.151339564753755, -84.58261028733045)",Litter private property,SR12040521,ABAT-OWN,Request entered through the Web. Refer to Intake Questions for further description.,08/28/2012 12:00:00 AM,10:40 PM,2670 MUSTANG DR CINC - GJ0887136329,100.02,STANDARD,INTERNET,20900040152,08/28/2012 12:00:00 AM,CSRWEB,10/12/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1377886,426068,
WESTWOOD,"2280 HARRISON AV
Cincinnati, OH
(39.13597015127306, -84.5756855077048)",Litter private property,SR12040517,CIVIL   ,Rear parking lot and also around the stairway that goes down to West Knolls ln.,08/28/2012 12:00:00 AM,10:08 PM,2280 HARRISON AV CINC - GJ0958134723,88,STANDARD,INTERNET,20600090053,08/28/2012 12:00:00 AM,CSRWEB,10/12/2012 12:00:00 AM,,,09/11/2012 12:00:00 AM,,1379948,420690,
NORTH FAIRMOUNT,"2522 LIDDELL ST
Cincinnati, OH
(39.129998652998495, -84.54527043667389)",Litter private property,SR12040499,ABAT-OWN,Request entered through the Web. Refer to Intake Questions for further description.,08/28/2012 12:00:00 AM,3:56 PM,2522 LIDDELL ST CINC - GJ1219034082,86.01,STANDARD,INTERNET,20200320035,08/28/2012 12:00:00 AM,CSRWEB,10/12/2012 12:00:00 AM,,09/07/2012 12:00:00 AM,09/07/2012 12:00:00 AM,,1388394,418166,
CUF,"212 BOSLEY ST
Cincinnati, OH
(39.1253311716664, -84.51853359274281)",Litter private property,SR12040471,CIVIL   ,litter and debris on the side of the property,08/28/2012 12:00:00 AM,2:21 PM,212 BOSLEY ST - GJ1451033630,25,STANDARD,PHONE,10000020308,08/28/2012 12:00:00 AM,YBRAY,10/12/2012 12:00:00 AM,,,09/06/2012 12:00:00 AM,,1395917,416307,
LOWER PRICE HILL,"2130 HATMAKER ST
Cincinnati, OH
(39.10436797516343, -84.55227615528213)",Litter private property,SR12040457,ABAT-OWN,trash bags debris rear of property along Pardee alley,08/28/2012 12:00:00 AM,1:29 PM,2130 HATMAKER ST - GJ1165431224,91,STANDARD,PHONE,14900110151,08/28/2012 12:00:00 AM,DWHITTINGTON,10/12/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1386168,408890,
ROSELAWN,"7167 EASTLAWN DR
Cincinnati, OH
(39.19165617132728, -84.45626453543406)",Litter private property,SR12040444,CLOS-NO ,There is litter in the front lawn at 7167 Eastlawn Dr.,08/28/2012 12:00:00 AM,12:17 PM,7167 EASTLAWN DR - GJ1965641133,62.01,STANDARD,PHONE,11700120111,08/28/2012 12:00:00 AM,DSWEETEN,10/12/2012 12:00:00 AM,,08/29/2012 12:00:00 AM,08/29/2012 12:00:00 AM,,1414000,440046,
EAST PRICE HILL,"504 PURCELL AV
Cincinnati, OH
(39.10089659213031, -84.56508250097937)",Litter private property,SR12040431,ABAT-OWN,there is quite an accumulation of litter along the south side of the house located at 504 Purcell to include old rolled up carpet and bags of refuse. There also is a POD trailer that has been setting on the street in front of this property for a month or ,08/28/2012 12:00:00 AM,11:25 AM,504 PURCELL AV CINC - GJ1057030798,96,STANDARD,INTERNET,17700350181,08/28/2012 12:00:00 AM,CSRWEB,10/12/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1382550,407672,
MOUNT AUBURN,"1634 HUGHES ST
Cincinnati, OH
(39.11377488358988, -84.51157284023606)",Litter private property,SR12040418,CLOS-NO ,Litter bottles bags on empty lot.,08/28/2012 12:00:00 AM,10:50 AM,1634 HUGHES ST - GJ1516232350,17,STANDARD,PHONE,8600020020,08/28/2012 12:00:00 AM,TGROME,10/12/2012 12:00:00 AM,,09/18/2012 12:00:00 AM,09/18/2012 12:00:00 AM,,1397847,412009,
WINTON HILLS,"4975 WINTON RIDGE LN
Cincinnati, OH
(39.1818535612079, -84.51582663343464)",Litter private property,SR12040389,ABAT-OWN,COUCH IN YARD.,08/28/2012 12:00:00 AM,9:40 AM,4975 WINTON RIDGE LN - GJ1454839904,80,STANDARD,PHONE,23800010063,08/28/2012 12:00:00 AM,SHMORRIS,10/12/2012 12:00:00 AM,,09/04/2012 12:00:00 AM,09/04/2012 12:00:00 AM,,1397068,436856,
COLLEGE HILL,"5754 DAVEY AV
Cincinnati, OH
(39.196404591641965, -84.54775256547475)",Litter private property,SR12040340,ABAT-OWN,It is Monday. Large amt of litter and waste on curb.,08/27/2012 12:00:00 AM,8:07 PM,5754 DAVEY AV CINC - GJ1179141436,82.02,STANDARD,INTERNET,23400010033,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/28/2012 12:00:00 AM,09/28/2012 12:00:00 AM,,1388284,442325,
WEST PRICE HILL,"605 TRENTON AV
Cincinnati, OH
(39.10428703618078, -84.58915735170376)",Litter private property,SR12040307,CIVIL   ,LITTER/DEBRIS IN REAR.,08/27/2012 12:00:00 AM,3:33 PM,605 TRENTON AV - GJ0844631116,99.02,STANDARD,PHONE,17900780287,08/27/2012 12:00:00 AM,SHMORRIS,10/11/2012 12:00:00 AM,,,09/13/2012 12:00:00 AM,,1375641,409059,
NORTH AVONDALE,"890 CLINTON SPRINGS AV
Cincinnati, OH
(39.15435229355194, -84.48429640308734)",Litter private property,SR12040287,ABAT-OWN,4-5 MATTRESSES IN REAR OF APT BLDG.   CAN SEE FROM STREET.,08/27/2012 12:00:00 AM,2:44 PM,890 CLINTON SPRINGS AV - GJ1738936940,65,STANDARD,PHONE,11100030005,08/27/2012 12:00:00 AM,SHMORRIS,10/11/2012 12:00:00 AM,,09/11/2012 12:00:00 AM,09/11/2012 12:00:00 AM,,1405890,426684,
MOUNT WASHINGTON,"5398 SALEM RD
Cincinnati, OH
(39.083081022729914, -84.40979656618015)",Litter private property,SR12040281,ABAT-OWN,SR 12037615 is posted as closed no litter.  The large piece of carpet is still there.  It is located in Cincinnati Park Wayside Woods.  There is not an address.  It is located directly across the street from the split rail fence that is on the right side ,08/27/2012 12:00:00 AM,2:33 PM,WAYSIDE AV & SALEM RD,46.01,STANDARD,INTERNET,400020018,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,10/16/2012 12:00:00 AM,10/16/2012 12:00:00 AM,,1426496,399881,
NORTHSIDE,"4108 SPRING GROVE AV
Cincinnati, OH
(39.159910103692994, -84.53660996553174)",Litter private property,SR12040265,ABAT-OWN,mattresses on curb by fence on dalne,08/27/2012 12:00:00 AM,2:04 PM,4108 SPRING GROVE AV - GJ1290937386,74,STANDARD,PHONE,22100140004,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,08/29/2012 12:00:00 AM,08/29/2012 12:00:00 AM,,1391283,428869,
NORTHSIDE,"1326 APJONES ST
Cincinnati, OH
(39.16503623926002, -84.53403790452796)",Litter private property,SR12040264,ABAT-OWN,black garbage bags at curb,08/27/2012 12:00:00 AM,2:03 PM,1326 APJONES ST - GJ1304638007,74,STANDARD,PHONE,22100200206,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,09/10/2012 12:00:00 AM,09/10/2012 12:00:00 AM,,1391835,430883,
COLLEGE HILL,"1236 GROESBECK RD
Cincinnati, OH
(39.1949656763951, -84.54078281974768)",Litter private property,SR12040263,CIVIL   ,building materials dumped in driveway,08/27/2012 12:00:00 AM,2:02 PM,1236 GROESBECK RD - GJ1237841331,82.01,STANDARD,PHONE,23600020042,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,,09/07/2012 12:00:00 AM,,1390186,441880,
COLLEGE HILL,"1345 W NORTH BEND RD
Cincinnati, OH
(39.20256494754267, -84.54068389432445)",Litter private property,SR12040262,ABAT-OWN,couch on curb,08/27/2012 12:00:00 AM,2:02 PM,1345 W NORTH BEND RD - GJ1235642046,82.01,STANDARD,PHONE,23500010082,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,09/04/2012 12:00:00 AM,09/04/2012 12:00:00 AM,,1390231,444228,W 
AVONDALE,"313 GLENWOOD AV
Cincinnati, OH
(39.15255324878613, -84.50020164589932)",Litter private property,SR12040261,ABAT-OWN,mattresess on property,08/27/2012 12:00:00 AM,1:59 PM,313 GLENWOOD AV - GJ1598636624,69,STANDARD,PHONE,21600390273,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1401240,425872,
SPRING GROVE VILLAGE,"4611 NORTH EDGEWOOD AV
Cincinnati, OH
(39.172626517187325, -84.51621334190719)",Litter private property,SR12040260,ABAT-OWN,boxes table on curb past garbaage day,08/27/2012 12:00:00 AM,1:59 PM,4611 NORTH EDGEWOOD AV - GJ1455238874,73,STANDARD,PHONE,21900520155,08/27/2012 12:00:00 AM,DRANKIN,10/11/2012 12:00:00 AM,,09/10/2012 12:00:00 AM,09/10/2012 12:00:00 AM,,1396910,433477,
CORRYVILLE,"3248 GLENDORA AV
Cincinnati, OH
(39.13978327667729, -84.5103047961747)",Litter private property,SR12040241,CLOS-NO ,garbage cans and trash in front yard,08/27/2012 12:00:00 AM,12:25 PM,3248 GLENDORA AV CINC - GJ1519035242,30,STANDARD,INTERNET,10300010084,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/18/2012 12:00:00 AM,09/18/2012 12:00:00 AM,,1398410,421478,
HYDE PARK,"3675 WILSHIRE AV
Cincinnati, OH
(39.14217547327519, -84.41276432887685)",Litter private property,SR12040191,CLOS-NO ,PLEASE KEEP MY NAME AND INFO PRIVATE IF TALKNG TO RESIDENT.  I live down the street and the resident at 3675 Wailshire has dumped yard waste larges branches and furniture at the curb and it was tagged a month ago by trash collection and they have not remo,08/27/2012 12:00:00 AM,10:31 AM,3675 WILSHIRE AV CINC - GJ2358235747,51,STANDARD,INTERNET,00380A030468      ,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/13/2012 12:00:00 AM,09/13/2012 12:00:00 AM,,1425984,421763,
EVANSTON,"3439 PLEASANT VIEW AV
Cincinnati, OH
(39.14165386649819, -84.47815403362722)",Litter private property,SR12040174,CLOS-NO ,Litter debris wood brick refrigerator at end of driveway.,08/27/2012 12:00:00 AM,10:00 AM,3439 PLEASANT VIEW AV - GJ1792735529,38,STANDARD,PHONE,5800020067,08/27/2012 12:00:00 AM,SHMORRIS,10/11/2012 12:00:00 AM,,09/27/2012 12:00:00 AM,09/27/2012 12:00:00 AM,,1407425,421970,
CUF,"2236 RAVINE ST
Cincinnati, OH
(39.12441386319654, -84.52582709440043)",Litter private property,SR12040172,CLOS-NO ,The property of 2236 Ravine St. next door is setting out their trash at the curb any time of the week.  The trash bags aren't even in trash cans & half of them are open.  Last night there were raccoons digging through the garbage.  This isn't supposed to ,08/27/2012 12:00:00 AM,9:51 AM,2236 RAVINE ST CINC - GJ1389333499,26,STANDARD,INTERNET,9600020003,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1393876,415979,
EVANSTON,"1939 HEWITT AV
Cincinnati, OH
(39.136995378386416, -84.46631895572165)",Litter private property,SR12040164,CLOS-NO ,Litter in the rear of the property which is visible from the rear aller Mallory alley,08/27/2012 12:00:00 AM,9:28 AM,1939 HEWITT AV - GJ1898635017,39,STANDARD,PHONE,5400030013,08/27/2012 12:00:00 AM,DSWEETEN,10/11/2012 12:00:00 AM,,08/29/2012 12:00:00 AM,08/29/2012 12:00:00 AM,,1410807,420120,
CUF,"2325 FLORA ST
Cincinnati, OH
(39.12584378522314, -84.52461300966087)",Litter private property,SR12040147,CLOS-NO ,2  couches on front porch as well as 2 recliners.  One of thecouches is blocking the front door,08/27/2012 12:00:00 AM,8:52 AM,2325 FLORA ST CINC - GJ1396633661,26,STANDARD,INTERNET,10000010329,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1394144,416497,
CUF,"2360 FLORA ST
Cincinnati, OH
(39.12715679538587, -84.52439717237382)",Litter private property,SR12040145,CLOS-NO ,trash and litter all over font porch,08/27/2012 12:00:00 AM,8:48 AM,2360 FLORA ST CINC - GJ1401333804,26,STANDARD,INTERNET,10000010309,08/27/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1394319,416958,
WESTWOOD,"2493 WESTWOOD NORTHERN BLVD
Cincinnati, OH
(39.147841202059794, -84.5807127178486)",Litter private property,SR12040137,ABAT-OWN,litter on gobel side,08/27/2012 12:00:00 AM,8:28 AM,2493 WESTWOOD NORTHERN BLVD - GJ0914635884,100.02,STANDARD,PHONE,20900040006,08/27/2012 12:00:00 AM,FFORTNEY,10/11/2012 12:00:00 AM,,09/24/2012 12:00:00 AM,09/24/2012 12:00:00 AM,,1378713,424563,
CUF,"2143 CLIFTON AV
Cincinnati, OH
(39.12214036111625, -84.52048857006852)",Litter private property,SR12040103,DUPLICAT,Box of trash and cat feces was on the tree lawn for 1.5 weeks in front of this house now on the sidewalk spilling over the sidewalk.,08/26/2012 12:00:00 AM,11:57 AM,2143 CLIFTON AV CINC - GJ1433633283,26,STANDARD,INTERNET,9500020127,08/26/2012 12:00:00 AM,CSRWEB,10/10/2012 12:00:00 AM,,08/27/2012 12:00:00 AM,08/27/2012 12:00:00 AM,,1395294,415197,
MADISONVILLE,"6415 MADISON RD
Cincinnati, OH
(39.15997305623506, -84.38457058325827)",Litter private property,SR12040101,CLOS-NO ,It's a gas station. The litter is all around the property but especially on the west side of the property along Settle St.,08/26/2012 12:00:00 AM,10:15 AM,6415 MADISON RD CINC - GJ2598337779,56,STANDARD,INTERNET,3700030048,08/26/2012 12:00:00 AM,CSRWEB,10/10/2012 12:00:00 AM,,09/26/2012 12:00:00 AM,09/26/2012 12:00:00 AM,,1434180,428030,
CUF,"2370 FLORA ST
Cincinnati, OH
(39.12756149029906, -84.52434321305208)",Litter private property,SR12040094,CLOS-NO ,old recliner on front porch lower apartment,08/25/2012 12:00:00 AM,3:38 PM,2370 FLORA ST CINC - GJ1401433846,26,STANDARD,INTERNET,10000010304,08/25/2012 12:00:00 AM,CSRWEB,10/09/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1394330,417095,
WALNUT HILLS,"2338 KEMPER LN
Cincinnati, OH
(39.12355950726868, -84.48812751493216)",Litter private property,SR12040081,CLOS-NO ,LITTER ALL AROUND THE DUMPSTER STORAGE AREA,08/24/2012 12:00:00 AM,5:19 PM,2338 KEMPER LN - GJ1718533489,20,STANDARD,PHONE,6300030051,08/24/2012 12:00:00 AM,WJACOBY,10/08/2012 12:00:00 AM,,09/12/2012 12:00:00 AM,09/12/2012 12:00:00 AM,,1404659,415408,
HARTWELL,"21 DE CAMP AV
Cincinnati, OH
(39.20639605938749, -84.4734685658546)",Litter private property,SR12040076,ABAT-OWN,08/27/2012 7:06 AM/DCOTTRELLplease check Request entered through the Web. Refer to Intake Questions for further description.,08/24/2012 12:00:00 AM,4:46 PM,21 DE CAMP AV CINC - GJ1815442705,60,STANDARD,INTERNET,24400010006,08/24/2012 12:00:00 AM,CSRWEB,10/11/2012 12:00:00 AM,,09/17/2012 12:00:00 AM,09/17/2012 12:00:00 AM,,1409340,445441,
CUF,"42 W MCMILLAN ST
Cincinnati, OH
(39.12749853775705, -84.51339846395553)",Litter private property,SR12040060,ABAT-OWN,Litter is all over parking lot at McMillan side of property.,08/24/2012 12:00:00 AM,2:51 PM,42 W MCMILLAN ST CINC - GJ1494833888,33,STANDARD,INTERNET,10200050327,08/24/2012 12:00:00 AM,CSRWEB,10/08/2012 12:00:00 AM,,09/20/2012 12:00:00 AM,09/20/2012 12:00:00 AM,,1397395,417080,W 
CUF,"2344 CLIFTON AV
Cincinnati, OH
(39.12508376058125, -84.51970184777025)",Litter private property,SR12040056,ABAT-OWN,wooden cabinets and debris n the sidewalk on Bosley,08/24/2012 12:00:00 AM,2:41 PM,2344 CLIFTON AV - GJ1442533605,25,STANDARD,PHONE,10000020319,08/24/2012 12:00:00 AM,YBRAY,10/08/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1395635,416237,
CUF,"2143 CLIFTON AV
Cincinnati, OH
(39.12214036111625, -84.52048857006852)",Litter private property,SR12040054,ABAT-OWN,cat litter in overloaded box on the curb,08/24/2012 12:00:00 AM,2:39 PM,2143 CLIFTON AV - GJ1433733283,26,STANDARD,PHONE,9500020127,08/24/2012 12:00:00 AM,YBRAY,10/08/2012 12:00:00 AM,,09/06/2012 12:00:00 AM,09/06/2012 12:00:00 AM,,1395294,415197,
BOND HILL,"5508 READING RD
Cincinnati, OH
(39.18270791713576, -84.46494299301685)",Litter private property,SR12040046,ABAT-OWN,evication on 8/21/12,08/24/2012 12:00:00 AM,1:58 PM,5508 READING RD - GJ1898940115,63,STANDARD,PHONE,11900020483,08/24/2012 12:00:00 AM,DRANKIN,10/08/2012 12:00:00 AM,,08/31/2012 12:00:00 AM,08/31/2012 12:00:00 AM,,1411646,436819,
NORTHSIDE,"4176 CHAMBERS ST
Cincinnati, OH
(39.162715988424395, -84.53396595876558)",Litter private property,SR12040044,CIVIL   ,litter/debris on sidewalk; mattresses in back yard other litter around back of property,08/24/2012 12:00:00 AM,1:48 PM,4176 CHAMBERS ST - GJ1307337733,74,STANDARD,PHONE,22100190270,08/24/2012 12:00:00 AM,DRANKIN,10/08/2012 12:00:00 AM,,,09/04/2012 12:00:00 AM,,1391877,429980,
