CSR #,STATUS,SR TYPE,DESCRIPTION,DATE RECEIVED,TIME,LOCATION,COMMUNITY,CENSUS TRACT,PRIORITY,METHOD,PARCEL_NO,DATE_A,USER_ID,PLANNED COMP,REVISED PLANNED COMP,ACTUAL COMP,DATE OF STATUS,ASSIGNEE,X_COORD,Y_COORD,STREET_DIRECTION,Location 1
SR12039853,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/23/2012 12:00:00 AM,11:21 AM,532 LIBERTY HILL CINC - GJ1567232214,MOUNT AUBURN,18,STANDARD,INTERNET,8600010390,08/23/2012 12:00:00 AM,CSRWEB,09/02/2012 12:00:00 AM,,,08/23/2012 12:00:00 AM,,1399500,411480,,"532 LIBERTY HILL
Cincinnati, OH
(39.1123333776463, -84.50544122228033)"
SR12039789,INPROGRS,Recycling new 35 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/23/2012 12:00:00 AM,9:00 AM,1001 PARKSIDE PL CINC - GJ1662631994,MOUNT ADAMS,13,STANDARD,INTERNET,7200020175,08/23/2012 12:00:00 AM,CSRWEB,09/02/2012 12:00:00 AM,,,08/23/2012 12:00:00 AM,,1402583,410605,,"1001 PARKSIDE PL
Cincinnati, OH
(39.110402425980055, -84.49454867422139)"
SR12039722,INPROGRS,Recycling new 96 gallon cart,An additional 96 gal Cart would be great to have from time to time,08/22/2012 12:00:00 AM,3:45 PM,3489 OBSERVATORY PL CINC - GJ2275935378,HYDE PARK,51,STANDARD,INTERNET,3900010198,08/22/2012 12:00:00 AM,CSRWEB,09/01/2012 12:00:00 AM,,,08/22/2012 12:00:00 AM,,1423230,420687,,"3489 OBSERVATORY PL
Cincinnati, OH
(39.13889036612539, -84.42274150329604)"
SR12039667,INPROGRS,Recycling new 64 gallon cart,This address needs a cart for garbage and recycling - it does not have either at this time and we need one of each.  Please call if you have questions.  Thank you.,08/22/2012 12:00:00 AM,12:42 PM,1729 WILLIAM H TAFT RD CINC - GJ1836533862,EAST WALNUT HILLS,42,STANDARD,INTERNET,6400020052,08/22/2012 12:00:00 AM,CSRWEB,09/01/2012 12:00:00 AM,,,08/22/2012 12:00:00 AM,,1408586,416439,,"1729 WILLIAM H TAFT RD
Cincinnati, OH
(39.1071299998498, -84.50412999989942)"
SR12039665,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/22/2012 12:00:00 AM,12:32 PM,1355 CRYER AV CINC - GJ2155135062,HYDE PARK,49,STANDARD,INTERNET,4600020013,08/22/2012 12:00:00 AM,CSRWEB,09/01/2012 12:00:00 AM,,,08/22/2012 12:00:00 AM,,1419219,419851,,"1355 CRYER AV
Cincinnati, OH
(39.13657269703265, -84.43641649824741)"
SR12039640,INPROGRS,Recycling new 96 gallon cart,Requesting a Recycling bin,08/22/2012 12:00:00 AM,10:32 AM,1779 ELMORE ST - GJ1189936895 1779 Elmore st,SOUTH CUMMINSVILLE,77,STANDARD,PHONE,19400070119,08/22/2012 12:00:00 AM,VBANKS,09/01/2012 12:00:00 AM,,,08/22/2012 12:00:00 AM,,1387897,427427,,"1779 ELMORE ST
Cincinnati, OH
(39.155710269816154, -84.54759968072977)"
SR12039575,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/21/2012 12:00:00 AM,10:28 PM,2511 FAIRVIEW AV CINC - GJ1394433983,HEIGHTS,26,STANDARD,INTERNET,10100070131,08/21/2012 12:00:00 AM,CSRWEB,08/31/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1394122,417558,,"2511 FAIRVIEW AV
Cincinnati, OH
(39.128658663174804, -84.52485582660881)"
SR12039569,INPROGRS,Recycling new 35 gallon cart,please deliver a new 358/21/2012 6:41 PM/KSCHLENKER - Unit is actually 2942 Gradin,08/21/2012 12:00:00 AM,6:40 PM,2931 GRANDIN RD - GJ2141133655,HYDE PARK,49,STANDARD,PHONE,4600040068,08/21/2012 12:00:00 AM,KSCHLENKER,08/31/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1418530,415264,,"2931 GRANDIN RD
Cincinnati, OH
(39.12438942027093, -84.43738981036451)"
SR12039565,INPROGRS,Recycling cart missing 64,Cart 9610067372 is missing. Please replace with a new 64.,08/21/2012 12:00:00 AM,6:07 PM,3533 SAYBROOK AV - GJ2317235775,HYDE PARK,51,STANDARD,PHONE,00380A030083      ,08/21/2012 12:00:00 AM,KSCHLENKER,09/07/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1424644,421922,,"3533 SAYBROOK AV
Cincinnati, OH
(39.14270607327251, -84.41762966105534)"
SR12039562,INPROGRS,Recycling new 96 gallon cart,Cart was stolen - (no cart listed in inventory so entering as a new delivery) please deliver a 96 - requested by owner,08/21/2012 12:00:00 AM,5:51 PM,369 PROBASCO ST - GJ1407734598,HEIGHTS,29,STANDARD,PHONE,10100060102,08/21/2012 12:00:00 AM,KSCHLENKER,08/31/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1394657,419546,,"369 PROBASCO ST
Cincinnati, OH
(39.134459290263806, -84.523174094414)"
SR12039559,INPROGRS,Recycling cart missing 64,Prop owner calling in for new tenant. No cart at house now (Mark cart 9610010293 as missing) please replace with a new 64,08/21/2012 12:00:00 AM,5:27 PM,2702 FIRTREE CT - GJ1204739222,NORTHSIDE,79,STANDARD,PHONE,20000460132,08/21/2012 12:00:00 AM,KSCHLENKER,09/07/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1388761,435026,,"2702 FIRTREE CT
Cincinnati, OH
(39.176295751066846, -84.54545929430003)"
SR12039557,INPROGRS,Recycling cart missing 96,This MF house had 3 containers - now all gone Please replace with one 96g to be shared by 3 units. Remove 6410011898  6410011903 and 6410011900 ,08/21/2012 12:00:00 AM,5:11 PM,2365 VICTOR ST - GJ1404333826,CUF,26,STANDARD,PHONE,10000010013,08/21/2012 12:00:00 AM,KSCHLENKER,09/07/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1394420,417022,,"2365 VICTOR ST
Cincinnati, OH
(39.12730068691059, -84.52368670797068)"
SR12039447,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/21/2012 12:00:00 AM,10:56 AM,5038 COLERAIN AV CINC - GJ1037239497,MOUNT AIRY,85.01,STANDARD,INTERNET,02270A030005      ,08/21/2012 12:00:00 AM,CSRWEB,08/31/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1383320,436203,,"5038 COLERAIN AV
Cincinnati, OH
(39.17912861545915, -84.56452492132121)"
SR12039430,INPROGRS,Recycling cart missing 96,The cart can be stored in the garage of our building but I believe the cart was provided to the business next to us at 1303/01 Main St.,08/21/2012 12:00:00 AM,10:08 AM,1305 MAIN ST CINC - GJ1511131940,OVER-THE-RHINE,10,STANDARD,INTERNET,8000020294,08/21/2012 12:00:00 AM,CSRWEB,08/31/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1397614,410673,,"1305 MAIN ST
Cincinnati, OH
(39.110123636150945, -84.51192357582744)"
SR12039369,INPROGRS,Recycling new 35 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/20/2012 12:00:00 AM,11:35 PM,448 STRAFER ST CINC - GJ2179232843,COLUMBIA TUSCULUM,47.01,STANDARD,INTERNET,2800060257,08/20/2012 12:00:00 AM,CSRWEB,08/30/2012 12:00:00 AM,,,08/21/2012 12:00:00 AM,,1419650,412542,,"448 STRAFER ST
Cincinnati, OH
(39.11637085907545, -84.43515784769423)"
SR12038947,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/20/2012 12:00:00 AM,9:44 AM,2393 BOUDINOT AV CINC - GJ0696633964,WESTWOOD,109,STANDARD,INTERNET,24800030101,08/20/2012 12:00:00 AM,CSRWEB,08/30/2012 12:00:00 AM,,,08/20/2012 12:00:00 AM,,1371260,418631,,"2393 BOUDINOT AV
Cincinnati, OH
(39.130415161178476, -84.6053719911076)"
SR12038901,INPROGRS,Recycling new 35 gallon cart,We moved into the house and the home has been vacant for 11 years. please drop off a new one. Thank You Randy Lasley 513-290-8816,08/20/2012 12:00:00 AM,8:26 AM,14 GRANDIN LN CINC - GJ1945533903,HYDE PARK,49,STANDARD,INTERNET,4800030048,08/20/2012 12:00:00 AM,CSRWEB,08/30/2012 12:00:00 AM,,,08/20/2012 12:00:00 AM,,1412163,416395,,"14 GRANDIN LN
Cincinnati, OH
(39.12856873097189, -84.46097698286763)"
SR12038893,INPROGRS,Recycling contaminated cart,recycling can full of trash- new resident,08/20/2012 12:00:00 AM,7:15 AM,1266 ILIFF AV - GJ0923932502,WEST PRICE HILL,97,STANDARD,PHONE,17900740244,08/20/2012 12:00:00 AM,DCOTTRELL,08/27/2012 12:00:00 AM,,,08/20/2012 12:00:00 AM,,1378464,413468,,"1266 ILIFF AV
Cincinnati, OH
(39.116589761541604, -84.57998426700487)"
SR12038892,INPROGRS,Recycling new 35 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/20/2012 12:00:00 AM,12:26 AM,4625 VENDOME PL CINC - GJ2487237406,MADISONVILLE,55,STANDARD,INTERNET,3600010128,08/20/2012 12:00:00 AM,CSRWEB,08/30/2012 12:00:00 AM,,,08/20/2012 12:00:00 AM,,1430480,426989,,"4625 VENDOME PL
Cincinnati, OH
(39.15666960475628, -84.39746698412642)"
SR12038880,INPROGRS,Recycling cart missing 96,Request entered through the Web. Refer to Intake Questions for further description.,08/19/2012 12:00:00 AM,3:06 PM,W NORTH BEND RD & COLLEGEVUE PL,COLLEGE HILL,82.01,STANDARD,INTERNET,22900010107,08/19/2012 12:00:00 AM,CSRWEB,08/29/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1386149,444945,W ,"1921 W NORTH BEND RD
Cincinnati, OH
(39.20340131702994, -84.55545076204555)"
SR12038875,INPROGRS,Recycling new 18 gallon cart,I am requesting the small 'bucket'.  I am not sure if that is the 18-gallon bin but the one i am requesting is rectangular about 36x20x20 inches green.,08/19/2012 12:00:00 AM,12:05 PM,1339 MEIER AV CINC - GJ2182035020,HYDE PARK,49,STANDARD,INTERNET,4300030009,08/19/2012 12:00:00 AM,CSRWEB,08/29/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1420094,419670,,"1339 MEIER AV
Cincinnati, OH
(39.1361320292383, -84.43336779656812)"
SR12038864,INPROGRS,Recycling new 18 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/18/2012 12:00:00 AM,3:47 PM,222 SENATOR PL CINC - GJ1461535753,CLIFTON,70,STANDARD,INTERNET,21700500028,08/18/2012 12:00:00 AM,CSRWEB,08/28/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1396552,423337,,"222 SENATOR PL
Cincinnati, OH
(39.14463062241521, -84.51733749444384)"
SR12038858,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/18/2012 12:00:00 AM,1:31 PM,3205 BUELL ST CINC - GJ0600535388,WESTWOOD,102.01,STANDARD,INTERNET,21200620205,08/18/2012 12:00:00 AM,CSRWEB,08/28/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1368340,423453,,"3205 BUELL ST
Cincinnati, OH
(39.143428741851096, -84.6160322205086)"
SR12038831,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/17/2012 12:00:00 AM,3:30 PM,17 E CHARLTON ST CINC - GJ1535734173,CORRYVILLE,33,STANDARD,INTERNET,9200020017,08/17/2012 12:00:00 AM,CSRWEB,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1398784,417946,E ,"17 E CHARLTON ST
Cincinnati, OH
(39.130259456386966, -84.50854212499729)"
SR12038802,INPROGRS,Recycling cart missing 96,Stolen cart. Please deliver new cart to this address for ATA Beilharz Architects. Thanks!m,08/17/2012 12:00:00 AM,2:11 PM,1063 CENTRAL AV - GJ1430631618,WEST END,8,STANDARD,PHONE,13400050484,08/17/2012 12:00:00 AM,KSCHLENKER,09/03/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1394920,409747,,"1063 CENTRAL AV
Cincinnati, OH
(39.107311166851495, -84.52121405984114)"
SR12038788,INPROGRS,Recycling new 96 gallon cart,Needs a new 96 gallon cart. Thanks!,08/17/2012 12:00:00 AM,1:25 PM,340 MT HOPE AV - GJ1113630504,SEDAMSVILLE,103,STANDARD,PHONE,15100020062,08/17/2012 12:00:00 AM,KSCHLENKER,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1384352,406614,,"340 MT HOPE AV
Cincinnati, OH
(39.09800976841626, -84.5586073823684)"
SR12038785,INPROGRS,Recycling new 64 gallon cart,Owner of 4-family would like an additional 64 gal cart at this address. Thanks!,08/17/2012 12:00:00 AM,1:21 PM,2325 OHIO AV - GJ1465733516,CUF,25,STANDARD,PHONE,9500040014,08/17/2012 12:00:00 AM,KSCHLENKER,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1396379,415906,,"2325 OHIO AV
Cincinnati, OH
(39.12432393099357, -84.51652810461746)"
SR12038782,INPROGRS,Recycling new 96 gallon cart,Business would like THREE carts. Thanks.,08/17/2012 12:00:00 AM,1:17 PM,732 E MCMILLAN ST - GJ1665933778,WALNUT HILLS,35,STANDARD,PHONE,7000020062,08/17/2012 12:00:00 AM,KSCHLENKER,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1402980,416440,E ,"732 E MCMILLAN ST
Cincinnati, OH
(39.12620366083653, -84.49365302991781)"
SR12038779,INPROGRS,Recycling new 96 gallon cart,Please deliver a new 96 gal cart to this address. Thanks!,08/17/2012 12:00:00 AM,12:51 PM,5604 GOLDENROD DR - GJ0965241439,MOUNT AIRY,83,STANDARD,PHONE,23100040175,08/17/2012 12:00:00 AM,KSCHLENKER,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1381274,442681,,"5604 GOLDENROD DR
Cincinnati, OH
(39.19688123231754, -84.57243895517905)"
SR12038778,INPROGRS,Recycling new 96 gallon cart,Need new cart at this address. CPD unit wishes to recycle. Thanks.8/17/2012 1:57 PM/KSCHLENKER - NOTE: Please deliver to rear loading dock on Eggleston or call phone # to notify Sgt. Fritz of delivery. Thanks. ,08/17/2012 12:00:00 AM,12:39 PM,824 BROADWAY - GJ1553731526,CBD/RIVERFRONT,7,STANDARD,PHONE,7900030163,08/17/2012 12:00:00 AM,KSCHLENKER,08/27/2012 12:00:00 AM,,,08/19/2012 12:00:00 AM,,1398940,409246,,"824 BROADWAY
Cincinnati, OH
(39.1058978747501, -84.50731472606319)"
SR12038707,INPROGRS,Recycling new 64 gallon cart,New resident - please deliver a new 64. Thanks,08/16/2012 12:00:00 AM,5:00 PM,5040 RALPH AV - GJ0697832894,WEST PRICE HILL,107,STANDARD,PHONE,18300020161,08/16/2012 12:00:00 AM,KSCHLENKER,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1371121,415123,,"5040 RALPH AV
Cincinnati, OH
(39.120447853047324, -84.6057858160255)"
SR12038706,INPROGRS,Recycling new 96 gallon cart,Deliver 1 cart,08/16/2012 12:00:00 AM,4:50 PM,2503 HALSTEAD ST - GJ1328233804,CUF,27,STANDARD,PHONE,9800050027,08/16/2012 12:00:00 AM,KSCHLENKER,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1391922,417074,,"2503 HALSTEAD ST
Cincinnati, OH
(39.12730068691059, -84.53250006385787)"
SR12038702,INPROGRS,Recycling new 96 gallon cart,Please deliver 2 additional recycling cans,08/16/2012 12:00:00 AM,4:43 PM,4169 HAMILTON AV - GJ1253737707,NORTHSIDE,78,STANDARD,PHONE,19600250100,08/16/2012 12:00:00 AM,KSCHLENKER,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1390119,429984,,"4169 HAMILTON AV
Cincinnati, OH
(39.162644042662066, -84.53979356551548)"
SR12038697,INPROGRS,Recycling cart missing 96,New resident. No cart at house now. Please replace cart 11611064950009611084418  shown in inventory,08/16/2012 12:00:00 AM,4:30 PM,5219 EBERSOLE AV - GJ2498438133,MADISONVILLE,55,STANDARD,PHONE,3500020014,08/16/2012 12:00:00 AM,KSCHLENKER,09/02/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1430965,429350,,"5219 EBERSOLE AV
Cincinnati, OH
(39.16331853418404, -84.39575814930276)"
SR12038693,INPROGRS,Recycling new 64 gallon cart, ,08/16/2012 12:00:00 AM,4:17 PM,562 MCALPIN AV - GJ1356236428,CLIFTON,71,STANDARD,PHONE,21500680083,08/16/2012 12:00:00 AM,KSCHLENKER,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1393267,425627,,"562 MCALPIN AV
Cincinnati, OH
(39.150656080011515, -84.52859700625066)"
SR12038685,INPROGRS,Recycling new 64 gallon cart, ,08/16/2012 12:00:00 AM,3:56 PM,3655 BURCH AV - GJ2063635972,HYDE PARK,50,STANDARD,PHONE,4200020001,08/16/2012 12:00:00 AM,KSCHLENKER,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1416368,422978,,"3655 BURCH AV
Cincinnati, OH
(39.14502632410807, -84.44671373548289)"
SR12038614,INPROGRS,Recycling cart missing 96,Request entered through the Web. Refer to Intake Questions for further description.,08/16/2012 12:00:00 AM,12:51 PM,2553 INGLESIDE AV CINC - GJ1801833876,EAST WALNUT HILLS,42,STANDARD,INTERNET,6200020009,08/16/2012 12:00:00 AM,CSRWEB,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1407453,416540,,"2553 INGLESIDE AV
Cincinnati, OH
(39.12677008691327, -84.47763242685022)"
SR12038588,INPROGRS,Recycling new 64 gallon cart,I just moved to this address and at my previous address we filled up the large recycling cart once a week we are heavy recyclers and the one cart at the address will not be enough room for 2 weeks of recycling for my family. If possible I would like to ge,08/16/2012 12:00:00 AM,11:11 AM,3247 MIDDEN CIR CINC - GJ0639234856,WESTWOOD,109,STANDARD,INTERNET,20800600221,08/16/2012 12:00:00 AM,CSRWEB,08/26/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1369521,421648,,"3247 MIDDEN CIR
Cincinnati, OH
(39.1384702665145, -84.61223395497558)"
SR12038543,INPROGRS,Recycling cart missing 35,requesting 35 gal cart,08/16/2012 12:00:00 AM,9:53 AM,6319 DESMOND ST - GJ2579238004,MADISONVILLE,55,STANDARD,PHONE,3500040018,08/16/2012 12:00:00 AM,DCOTTRELL,09/02/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1433590,428797,,"6319 DESMOND ST
Cincinnati, OH
(39.16212243588507, -84.38664801714594)"
SR12038455,INPROGRS,Recycling new 96 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/15/2012 12:00:00 AM,3:33 PM,6462 WELTON ST CINC - GJ2294741290,KENNEDY HEIGHTS,58,STANDARD,INTERNET,12400050089,08/15/2012 12:00:00 AM,CSRWEB,08/25/2012 12:00:00 AM,,,08/16/2012 12:00:00 AM,,1424810,440027,,"6462 WELTON ST
Cincinnati, OH
(39.19215079844338, -84.41846603054262)"
SR12038314,INPROGRS,Recycling cart missing 18,Request entered through the Web. Refer to Intake Questions for further description.,08/14/2012 12:00:00 AM,11:12 PM,1120 FULLER ST CINC - GJ1652031782,MOUNT ADAMS,13,STANDARD,INTERNET,7200010135,08/14/2012 12:00:00 AM,CSRWEB,08/24/2012 12:00:00 AM,,,08/14/2012 12:00:00 AM,,1402203,409926,,"1120 FULLER ST
Cincinnati, OH
(39.10833398531264, -84.4960685284509)"
SR12038216,INPROGRS,Recycling new 96 gallon cart,We would like two additional carts,08/14/2012 12:00:00 AM,12:38 PM,4029 HAMILTON AV CINC - GJ1257537361,NORTHSIDE,78,STANDARD,INTERNET,22100130058,08/14/2012 12:00:00 AM,CSRWEB,08/24/2012 12:00:00 AM,,,08/14/2012 12:00:00 AM,,1390189,428847,,"4029 HAMILTON AV
Cincinnati, OH
(39.159342426335755, -84.53948081658342)"
SR12038214,INPROGRS,Recycling new 64 gallon cart,This is a new house,08/14/2012 12:00:00 AM,12:34 PM,3311 S STERLING WY CINC - GJ2268736297,OAKLEY,53,STANDARD,INTERNET,3900020266,08/14/2012 12:00:00 AM,CSRWEB,08/24/2012 12:00:00 AM,,,08/14/2012 12:00:00 AM,,1423143,423711,S ,"3311 S STERLING WY
Cincinnati, OH
(39.147562412230684, -84.4230795525529)"
SR12038209,INPROGRS,Recycling new 96 gallon cart,Requesting 2 96 gallon recycling carts,08/14/2012 12:00:00 AM,12:13 PM,2424 GILBERT AV - GJ1694833659 2424 Gilbert,WALNUT HILLS,19,STANDARD,PHONE,6700010064,08/14/2012 12:00:00 AM,VBANKS,08/24/2012 12:00:00 AM,,,08/14/2012 12:00:00 AM,,1403910,416003,,"2424 GILBERT AV
Cincinnati, OH
(39.125170841857575, -84.49066089169696)"
SR12038137,INPROGRS,Recycling new 96 gallon cart,The apt downstairs has a small cart recycables can't fit for both. They made need a box bin. But isn't one for the top floor to have access.,08/14/2012 12:00:00 AM,9:31 AM,1123 WOODLAWN AV CINC - GJ1034232146,EAST PRICE HILL,94,STANDARD,INTERNET,17400090088,08/14/2012 12:00:00 AM,CSRWEB,08/24/2012 12:00:00 AM,,,08/14/2012 12:00:00 AM,,1382022,412122,,"1123 WOODLAWN AV
Cincinnati, OH
(39.113100392067906, -84.56695309080033)"
SR12038066,INPROGRS,Recycling new 96 gallon cart,Requestinga  recycling bin never had a bin,08/13/2012 12:00:00 AM,3:32 PM,1715 TOWNSEND PL - GJ1215336981 1715 Townsend Place,NORTHSIDE,78,STANDARD,PHONE,19400100147,08/13/2012 12:00:00 AM,VBANKS,08/23/2012 12:00:00 AM,,,08/13/2012 12:00:00 AM,,1388741,427668,,"1715 TOWNSEND PL
Cincinnati, OH
(39.15627659780388, -84.54480154654217)"
SR12038056,INPROGRS,Recycling new 96 gallon cart,new resident requesting recycling cart- 96 galervice,08/13/2012 12:00:00 AM,2:38 PM,318 MILTON ST - GJ1528932332,MOUNT AUBURN,18,STANDARD,PHONE,8600020360,08/13/2012 12:00:00 AM,DCOTTRELL,08/23/2012 12:00:00 AM,,,08/13/2012 12:00:00 AM,,1398258,411927,,"318 MILTON ST
Cincinnati, OH
(39.11346911409993, -84.50991808770209)"
SR12038051,INPROGRS,Recycling new 96 gallon cart,We have a sizable family and recycle a lot of items so we need extra bin space to store two weeks worth of recyclables.,08/13/2012 12:00:00 AM,2:33 PM,180 WOOLPER AV CINC - GJ1476736390,CLIFTON,70,STANDARD,INTERNET,21700540040,08/13/2012 12:00:00 AM,CSRWEB,08/23/2012 12:00:00 AM,,,08/13/2012 12:00:00 AM,,1397214,425308,,"180 WOOLPER AV
Cincinnati, OH
(39.15005353425187, -84.51465751479651)"
SR12037995,INPROGRS,Recycling new 96 gallon cart,New residence requesting a recycling bin,08/13/2012 12:00:00 AM,11:53 AM,3380 HILLSIDE AV - GJ0900629008 3380 Hillside Ave,RIVERSIDE,103,STANDARD,PHONE,15600570009,08/13/2012 12:00:00 AM,VBANKS,08/23/2012 12:00:00 AM,,,08/13/2012 12:00:00 AM,,1377134,402061,,"3380 HILLSIDE AV
Cincinnati, OH
(39.08496060577113, -84.58347363647857)"
SR12037875,INPROGRS,Recycling new 64 gallon cart,Request entered through the Web. Refer to Intake Questions for further description.,08/12/2012 12:00:00 AM,7:31 PM,621 DELHI AV CINC - GJ1028329454,SEDAMSVILLE,103,STANDARD,INTERNET,15300010003,08/12/2012 12:00:00 AM,CSRWEB,08/22/2012 12:00:00 AM,,,08/12/2012 12:00:00 AM,,1381390,403315,,"621 DELHI AV
Cincinnati, OH
(39.08886704259131, -84.56843883428358)"
SR12037866,INPROGRS,Recycling new 64 gallon cart,Need more recycling space,08/11/2012 12:00:00 AM,8:11 PM,1341 OBSERVATORY DR CINC - GJ2249534998,HYDE PARK,48,STANDARD,INTERNET,4300020017,08/11/2012 12:00:00 AM,CSRWEB,08/21/2012 12:00:00 AM,,,08/12/2012 12:00:00 AM,,1422302,419487,,"1341 OBSERVATORY DR
Cincinnati, OH
(39.135871225849826, -84.42541778982911)"
SR12037863,INPROGRS,Recycling new 64 gallon cart,Canvass request. Resident would like an additional 64 gal cart. Thanks.,08/11/2012 12:00:00 AM,6:39 PM,2083 HARRISON AV CINC - GJ1023434404,SOUTH FAIRMOUNT,89,STANDARD,INTERNET,20600080140,08/11/2012 12:00:00 AM,CSRWEB,08/21/2012 12:00:00 AM,,,08/12/2012 12:00:00 AM,,1382036,419538,,"2083 HARRISON AV
Cincinnati, OH
(39.13362292077653, -84.56766355520347)"
SR12037862,INPROGRS,Recycling cart missing 96,Canvass request. Resident would like a 96 gal cart. No cart currently present.,08/11/2012 12:00:00 AM,6:37 PM,2064 BICKEL AV CINC - GJ1036134278,SOUTH FAIRMOUNT,89,STANDARD,INTERNET,20600080100,08/11/2012 12:00:00 AM,CSRWEB,08/21/2012 12:00:00 AM,,,08/12/2012 12:00:00 AM,,1382430,419106,,"2064 BICKEL AV
Cincinnati, OH
(39.13213004620792, -84.56634155182041)"
SR12037860,INPROGRS,Recycling cart missing 96,Canvass request. Resident would like a 96 gallon cart. No cart currently present. Thanks.,08/11/2012 12:00:00 AM,6:30 PM,585 BLAIR AV CINC - GJ1657135399,AVONDALE,67,STANDARD,INTERNET,10600030020,08/11/2012 12:00:00 AM,CSRWEB,08/21/2012 12:00:00 AM,,,08/12/2012 12:00:00 AM,,1402961,421764,,"585 BLAIR AV
Cincinnati, OH
(39.141105280060344, -84.49409901320672)"
